34900000,0,0,0,Fjölbýli,2019,47,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,201,64.0989062,-21.8897143
42900000,35700000,29500000,0,Fjölbýli,2005,84.8,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,221,64.0448273,-21.9810298
69900000,0,0,0,Fjölbýli,2019,114.5,3,2,1,1,Ekki vitað,Já,Já,103,64.12711999999999,-21.8923469
44900000,0,0,0,Fjölbýli,2019,65.5,2,1,1,1,Sameiginlegur,Já,Já,103,64.1257802,-21.8910782
65900000,0,0,0,Fjölbýli,2019,106.3,3,2,1,2,Sameiginlegur,Nei / Ekki vitað,Já,103,64.0588879,-21.5110427
68900000,0,0,0,Fjölbýli,2019,102.3,3,2,1,1,Sameiginlegur,Já,Já,103,64.12711999999999,-21.8923469
41900000,0,0,0,Fjölbýli,2019,58.4,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,103,64.1257802,-21.8910782
44900000,0,0,0,Fjölbýli,2019,63.1,2,1,1,Óuppgefið,Sameiginlegur,Já,Já,103,64.1257802,-21.8910782
37900000,0,0,0,Fjölbýli,2019,51.6,1,Óuppgefið,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,103,64.1257802,-21.8910782
89500000,84150000,63250000,0,Einbýli,1966,146.5,4,3,2,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,101,64.15095819999999,-21.9570309
67900000,5740000,0,0,Fjölbýli,0,119.4,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,200,64.112853,-21.937662
68500000,0,0,0,Fjölbýli,2018,133.3,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
46900000,0,0,0,Fjölbýli,2019,77,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,201,64.0989062,-21.8897143
35900000,0,0,0,Fjölbýli,2019,47.7,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,201,64.0989062,-21.8897143
65800000,0,0,0,Fjölbýli,2018,147.5,5,4,1,1,Sameiginlegur,Já,Nei / Ekki vitað,201,64.0973418,-21.8800443
66500000,0,0,0,Fjölbýli,2018,128.6,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
67500000,54600000,51840000,0,Fjölbýli,2019,128.1,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
43900000,15250000,0,0,Fjölbýli,2019,66.5,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
47500000,14200000,0,0,Fjölbýli,2019,55.2,1,0,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
73800000,0,0,0,Fjölbýli,2018,154.9,4,3,1,1,Sameiginlegur,Já,Nei / Ekki vitað,201,64.0973418,-21.8800443
65800000,0,0,0,Fjölbýli,2018,127.2,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
63800000,0,0,0,Fjölbýli,2018,123,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
66500000,0,0,0,Fjölbýli,2018,132.8,4,3,1,1,Sameiginlegur,Já,Já,201,64.0973418,-21.8800443
58900000,55150000,52820000,0,Fjölbýli,2016,122.2,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,110,64.132618,-21.820139
60950000,20,10,0,Fjölbýli,2018,106.2,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.12010699999999,-21.809491
68500000,66800000,54490000,0,Fjölbýli,1966,192.5,5,4,1,3,Sérinngangur,Nei / Ekki vitað,Já,200,64.1136508,-21.8792226
42200000,3250000,0,0,Fjölbýli,0,84.3,3,2,1,1,Sérinngangur,Já,Nei / Ekki vitað,221,64.0447408,-21.9808202
67900000,5740000,0,0,Fjölbýli,0,118.7,3,2,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
53900000,4770000,0,0,Fjölbýli,0,89.7,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
52900000,4840000,0,0,Fjölbýli,0,92.1,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
52900000,4780000,0,0,Fjölbýli,0,90.4,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
40900000,3560000,0,0,Fjölbýli,0,59.2,2,1,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
33900000,3120000,0,0,Fjölbýli,0,50.3,1,0,1,1,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað,200,64.113019,-21.9376301
51900000,4830000,0,0,Fjölbýli,0,91.8,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
67900000,5800000,0,0,Fjölbýli,0,120.7,3,2,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
53900000,4810000,0,0,Fjölbýli,0,90.7,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
41900000,3630000,0,0,Fjölbýli,0,61.8,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
72900000,6180000,0,0,Fjölbýli,0,131.2,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
67900000,5810000,0,0,Fjölbýli,0,120.8,3,2,1,2,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
53900000,4850000,0,0,Fjölbýli,0,91.9,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
71900000,6140000,0,0,Fjölbýli,0,129.9,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
72900000,6190000,0,0,Fjölbýli,0,131.5,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
52900000,4760000,0,0,Fjölbýli,0,89.4,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
40900000,3510000,0,0,Fjölbýli,0,57.2,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
52900000,4780000,0,0,Fjölbýli,0,89.4,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
76900000,5960000,0,0,Fjölbýli,0,124.5,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
45900000,4470000,0,0,Fjölbýli,0,82.9,3,2,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
51900000,4830000,0,0,Fjölbýli,0,92.7,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
73900000,6110000,0,0,Fjölbýli,0,128.8,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
83900000,7470000,0,0,Fjölbýli,0,174.4,5,3,2,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
33900000,3000000,0,0,Fjölbýli,0,45.8,1,0,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,200,64.113019,-21.9376301
